ID,Name,Code,ParentId
EDD453EE-FF3A-4596-BB88-1E3755F2EB9D,香坊区,230103,F1896940-21E8-4CB4-B57D-36E3A6E4382F
F731B75B-6697-D24E-8401-1E37DD197B3B,泰基尔达,24263,01E46AC4-26B2-43FA-8E96-3C76151B8EF6
C386B918-C645-3946-8BCF-1E42A18016F7,艾因·德夫拉,25303,06274B17-894C-4EDB-BC9A-99EF0FB68EF3
14D5130E-6703-4D46-867D-1E484055EC74,阿利图斯,34201,B1632C2E-4720-7645-8521-2929FD31571B
BADD547D-01A6-314A-B088-1E5E7DAFBC1E,金迪亚,32204,1D60C7CD-2BAB-EA43-B3B9-C198A3615868
D9DE06FA-5337-4B4A-8676-1E628B52836A,金阊区,320501,F31B75CD-E9CF-4DD2-A2EC-351C6969D6D8
3E2E67FA-E888-4D47-85CC-1E6DE9220B13,册亨县,522307,A34456AC-DB68-4368-875B-1966D6E52944
7A5C5D15-5D1B-B743-BE6D-1E6DE9CF1B7E,鹤庆县,532912,54C9B3AD-06F6-49CE-8739-8EB73AAE4CA3
0326BB3A-5E1E-DC44-9B75-1E717317FD76,吉打,22704,D3647EEA-353E-454B-B215-98DE1E483C25
FCB71EA6-0026-C54A-9F91-1E7552D8BCAF,大瀑布村,2462702,4B7E7E2E-F94A-C649-BF2A-C51AD4842686
27F0BB0F-EFA4-1E4F-8579-1E7CB3F1EA74,马哈奇卡拉,23444,8A7D26F6-72D8-41BF-855A-56CEB9CE8BEC
E29A8F21-B37F-C146-A3A0-1E7D20379885,德里,2450102,847D0B32-7FE8-E648-BDBF-8F1E4AE477CB
459D4A1E-3013-B544-AC41-1E86BBDF68D9,克罗斯诺,23228,7C3FB74D-C3DD-4E0B-AE0B-5DCAA7AD43F6
09BB8C56-9862-6A4C-8CD2-1E89DFED6D81,广河县,622905,25FC69C0-6FD3-41F6-A4DC-B0CEED61138D
561AEC39-D2E9-4FE6-9526-1E966CD4A374,綦江区,5025,56595510-3115-4C50-8D36-A6EE966495BF
583E3A60-0552-C74A-8DB8-1E9F576A18CD,格鲁琼兹,23218,7C3FB74D-C3DD-4E0B-AE0B-5DCAA7AD43F6
FA70C7D2-B6F9-B641-97C7-1EA6C8AB3848,泸溪县,433102,D9F92B74-C7E5-45A6-9222-16C0FD550A6D
B395A4C9-77F5-431C-8B02-1EA7A9AE5F79,乐山市,5111,2F261BB8-E8EA-4F43-AEF2-A7779EA3F072
22BAE452-B34D-224A-A1A8-1EAA1E2D5DCD,邱县,130413,263936CA-34DF-4C73-BFED-C94665296DB5
0D546AB6-5AB4-F741-99A1-1EAD2E2BF1BD,扶余郡,2251602,513F4DB8-344A-9949-99D6-BC7F39C1F742
AAADFD8D-3BBF-4A3F-A04D-1EBD97C665C8,克拉玛依市,6502,C3DDEF08-8F01-49A0-ADE6-4E8B0CB890D5
02C6E41E-8402-714F-8E30-1EC2B527B0A5,马努斯,26809,89BA45BC-737D-8A49-BF48-BC36AEFDDC5A
C67E4347-BE31-402B-AA65-1ECF18E3BE8B,澄迈县,4613,9DDCCB2C-CB84-4745-AF2C-F2276E6C354F
7BCC1697-B801-6645-A5B9-1ED9949E4196,达尔斯,2461203,A91C2557-860A-EB4D-BAED-2F6DEBB4BE6D
F8E81A59-227B-6B4A-B6EE-1EDA9B4FAFBF,茂港区,440902,3453CF67-9865-4C19-A654-B33CF2957E0F
97574BF7-11A2-6242-B1A9-1EE3EEAEB82F,阿尔特温,24204,01E46AC4-26B2-43FA-8E96-3C76151B8EF6
A873830F-304F-0649-968E-1EE634A51729,波里,21303,08FB2376-370F-4308-9D95-7EDEB94AADDE
87C531FC-5F90-BD47-8336-1EF38F33CF08,云岩区,520101,1DBABE66-0CFA-4B23-BF5F-66B17BD7DEF9
5A285B6D-DF5E-A04A-BA96-1EFDE93AA603,瑞丽市,533101,3F5B88DD-4126-4569-B4CF-B94291AFF12C
8798C838-EC5E-6446-9983-1EFF08213971,迈利赛,32110,19433EB2-570E-074D-84A8-47EC6C20940D
99D4B7FD-F044-C947-B93E-1F0770CCE262,玉田县,130213,879CE780-31A3-4699-9D62-A056CC1918A3
0AD33D63-422E-0F41-83ED-1F0771542C16,蓝毗尼,37708,4337CF5B-9843-7941-929E-39A7550388DD
3740B6C3-060D-4FAB-8429-1F15AE214B86,溧阳市,320401,E89B9224-9B20-4E40-8C21-16BA6440AF68
0A2E2730-5018-413D-9885-1F25057201CF,萧山区,330107,3E62176D-FDC6-4B95-9CB5-4C55DDB7F699
511C48F0-3CA5-F044-88DB-1F25B4BD952C,楚河,32104,19433EB2-570E-074D-84A8-47EC6C20940D
0FFBDA73-3FE7-4C43-98F7-1F2A446EDEAA,波塔基特,2462401,FCDE4736-4D23-044C-B17F-2D9C9E716FEA
1C1F2C9A-D4CB-A140-B3E6-1F3D583B5D55,昆士兰,20203,5FAABF8B-1345-4B90-B5CB-2424699A8C4A
ECF4DDD7-9532-324E-87E0-1F3DB6BD01E3,柳北区,450204,C748D2B6-321E-40B5-920D-18EF3EC9223D
9CA91788-8F27-7746-90A9-1F3E9090D119,阿斯蒂,22301,69E31D09-A1C6-4949-9D4D-3CCC3F41CD2D
65137979-ADE9-D94D-B65C-1F3F264C7C06,舒兰市,220208,388A3109-24A9-4D6D-B2D1-AE188F54B6EE
8660FE3E-3E55-3047-948C-1F452978F2AF,扎布汗,36220,99994ADA-F8AF-8A48-AF8D-0910780231E2
0FF4C1C1-A656-DE4B-BC9A-1F49230C4510,平陆县,140811,BDF06110-F45C-4E60-855A-D0D2B9D020B6
CF029E1D-3FB8-4D9F-B195-1F497953AF7A,经济技术开发区,420118,8593824E-F775-4327-9079-C9CCE86AAE43
95E64955-4EE9-BB48-BB50-1F508FFD19DD,罗先,28605,7B90A8EE-0939-8B45-992B-627A32EC6161
9EDE4A93-0E6B-9C4E-842D-1F53546EECA7,雁山区,450305,65B55B47-2463-4317-A7A2-97ED7069718D
FAEFB96F-C924-AC43-A62F-1F5BFBC264BD,西博滕,23915,30F3FC04-15A5-49F2-8DC8-AF25E40843E6
2899F557-13C9-944D-AE8C-1F5CC2CEB361,雷拉巴,28321,17E33819-35C4-D940-B1EC-2F4257449873
A5A50E5E-3D4E-1F4F-BCF2-1F60C7866C54,斯武普斯克,23244,7C3FB74D-C3DD-4E0B-AE0B-5DCAA7AD43F6
5E8A84A1-D4A2-F946-A5DF-1F7830D8BAED,耶尔韦,26213,2431BEAA-7721-CC41-8188-207D88BC05E2
F8EA8102-5D53-5D4F-9D5C-1F7F49FCA31F,托木斯克,23470,8A7D26F6-72D8-41BF-855A-56CEB9CE8BEC
4CD36DCC-EBC3-AE4B-84EF-1F7F7237C1B1,黄龙县,610612,E9D359D9-C815-4AB9-A059-6603D52F0763
DA29F401-80AE-7D45-9C61-1F83AE8047FE,巴彦洪格尔,36201,99994ADA-F8AF-8A48-AF8D-0910780231E2
3EE7D77F-BA42-D54B-95C6-1F8563592FAE,开曼群岛,329,72C657F1-397C-40C5-B552-273F35BAE63F
132CA726-057C-B74D-92B4-1F994409CCEA,塞哥维亚,23841,F8BB5B5D-8309-4957-BD3A-7ECD80F5E718
FA44749F-AA49-C847-B236-1F9BB4A0AFB1,夏威夷,24643,178A8C95-A5AC-4A8A-A655-50DF7968B1CF
34EF5DAF-E30F-CC43-AE3C-1F9E720EC3C8,红塔区,530401,DC68F9F1-6071-47F8-890C-5121F9FAF3F6
B345B688-31C3-E547-A318-1FAAB6BA2F96,俾斯麦,2460601,04B105C8-0F2B-9D4E-BDB3-FB154D36222D
79F0B1E7-E234-DF4A-B0E0-1FC85947ABC6,安城市,2250701,75D75FC7-ECBC-0544-AB66-B961BBF49BA8
D6257F87-F7CC-4B1F-BECF-1FCCCFBC8068,日照市,3711,697E4CF6-B1C0-4EFE-91A9-A47163DD505B
A9DA7CF4-194B-FF46-B0D7-2010FF9CC596,塔尔努夫,23248,7C3FB74D-C3DD-4E0B-AE0B-5DCAA7AD43F6
8CC1887F-FC0F-4CA1-B666-20147CA5F43B,盐城市,3209,378081F3-A7F8-44BC-ABEC-9CBC67798F1D
DA873B2C-C184-0143-97B6-202969B11F23,布干维尔,26802,89BA45BC-737D-8A49-BF48-BC36AEFDDC5A
2F605B32-E1A2-4C45-9CDD-202C2A29A82B,皮钦查,29116,17CFAA2D-6364-2F47-8DE7-1BCF6D34ECED
85257423-F949-E241-BCE6-2030B9B28B60,蒙阴县,371311,E8DE86E4-8971-439C-826B-AC476C948DC9
42E3D266-2002-B94D-B591-2051B878F571,辉县市,410712,EA213561-268D-4355-B1D4-5FBE5519B12A
3337EDE3-2401-8A46-A5A0-20651830EB68,芦淞区,430202,68F0B71C-466E-4BF3-BD15-38C39EE312F9
186521A5-35D4-4546-B015-20719C634595,特尔希艾,34207,B1632C2E-4720-7645-8521-2929FD31571B
B1B7AADF-C7D2-5A43-BD17-207202256E07,乌汶,24168,3D227EC7-EBBF-4589-808E-FA01C835680D
2431BEAA-7721-CC41-8188-207D88BC05E2,爱沙尼亚,262,72C657F1-397C-40C5-B552-273F35BAE63F
566065DC-FE04-8E46-8C94-2086437711E2,西方,43308,68FFB224-CDEC-9F43-ACF2-C3D264552213
9243EE2A-150E-CE46-A159-20938B11FEE7,金川县,513206,8711B47C-DBD2-41CC-BB48-F934213CB17C
F758AA0E-60D8-4E26-890E-20979228CC4C,河东区,1202,3C6CF07A-0ACB-4C8E-85C8-8BD724A99DBF
695FEE77-B9D2-024C-8F6B-20A1C5827717,安福县,360811,436166B5-8965-4FE7-83A4-A9C06B036229
F49B2F8D-3957-4186-B51E-20A20EA4BBB5,本溪市,2105,CBF374C1-9FE0-4E3A-82AB-008A9E0FD7E4
DE9474EA-2AC6-FE42-A1E3-20A86979A8A3,摩洛哥,369,72C657F1-397C-40C5-B552-273F35BAE63F
BA9473FF-C5B1-1744-8FB5-20B5C8E2A645,禄丰县,532310,59E50DCD-190C-4CD5-81DE-8C6C4C5E8342
C602F400-1FD6-3240-9370-20C92350900C,彼德马里茨堡,23703,D8A2AC7B-94C2-4A44-A58B-0F7D922CF6E5
6327095F-90BF-4643-BF0F-20CA4E948765,大吉德,34006,95B97C40-B5D2-3D46-8137-756F5569596C
B868A192-BAD7-0A4D-8A80-20CD4DF75901,连州市,441808,BCE86D5A-E2C3-4137-AD24-0090BC61EA03
2715CF80-CC8E-924A-A6D9-20CE2EB93AFB,大堂区,8203,43F59F06-D49E-4B24-B8FD-5141ED8D5FB6
91A57D0D-B2A6-DB43-928F-20CEEC3D6674,策勒县,653206,5442BB41-6252-47BC-AFB8-27EE75D7AD10
FD78B908-CE80-574B-8DC3-20D0A2D4EC36,阿涅比,33201,3DE20646-A6C7-CC4F-9755-7448A202788E
969E5939-700B-D448-BA63-20E051A45844,罗克维尔,2462503,E0B27636-5708-D741-BC14-157338A406F7
02EB1758-AF1C-8141-931C-20E2052420BA,基恩乔乔,25213,8571DD02-2EDB-4A0F-B5F4-34ED67846F2B
04ECD690-A646-2A49-B93F-20E55A7CAC91,轮台县,652802,B09B87BA-2143-4460-BCED-2E2B4EC02032
3117DBD7-5A27-EB4D-AF1F-20EB7ED5F384,咸兴,28610,7B90A8EE-0939-8B45-992B-627A32EC6161
E561E56B-A3A2-442E-98E9-20ECA7EB3D4C,菏泽市,3717,697E4CF6-B1C0-4EFE-91A9-A47163DD505B
D5212371-134A-9F42-9AB0-20ECC1907F24,巴蜀,24102,3D227EC7-EBBF-4589-808E-FA01C835680D
B6F568E4-6132-F14E-8EE1-20FCB981CB89,滨海,27603,A07069CA-777B-8D43-9213-B9C5D5B249E4
DF98335C-AA40-9A4C-822D-210700CE31CC,樟树市,360909,5FB7A84E-BCA9-4236-9507-565ED7EEEAFB
D9ADB46B-15E6-274D-9031-210EF403EB09,卡里加里,20815,2193A929-221C-4300-B22E-DCAAB20F5F73
8616A47C-EBC8-BC46-9C54-213848474D0F,汝南县,411708,9B7D9269-BC72-4FE6-882E-B7A4EE04A711
46781D19-7217-DA44-B8DA-214F44E311B1,卡尔洛瓦茨,33307,3B5E5F17-53B3-C04A-ABBC-B0C0CB2A0665
76EAE443-FD06-0544-ABE6-214FB5A6CF34,循化撒拉族自治县,632106,6A77B5E3-5CD3-49D6-BD48-EE2C8B363A21
624BF336-540B-F647-B98F-215A60D3D967,新沂市,320310,393876B5-7E45-4D9C-A54C-E56BAF086DDE
2BC90AF8-B5A1-2447-A469-2168F0D778B2,佳县,610809,110287A0-E011-48C9-B681-BC9117C36375
949A76B3-C039-6240-B039-2169B6371AB5,阿富汗,256,72C657F1-397C-40C5-B552-273F35BAE63F
AFE29B90-7436-EE44-87A3-2169E0023174,黄大仙区,8107,6DF9747C-7DE0-4636-88C3-992267423D25
9CF92DB5-AEF3-D446-8413-21759C5D4DC3,利拉,25232,8571DD02-2EDB-4A0F-B5F4-34ED67846F2B
4922F0F8-8128-2F49-854C-2183E715653D,梅基卡诺斯,38512,B158707A-26F4-4B4A-B97B-97D4B32B8D93
993D1108-8CA9-6946-B15D-2194FB73EB73,浉河区,411501,84E4D01F-7719-4752-85D6-CFBDC31EBD6F
ABD73268-A36D-DC40-8681-219819CA0192,拉孜县,542306,E2177F54-BFCB-47DD-A66E-9C7B731DDCFE
0BD7D73B-DEEE-4285-A939-21A3499E8D34,荣成市,3719,25C6D746-0118-475C-8A1B-086D4601218B
330ECFBF-A367-464B-AE8C-21B32EE883D9,乌鲁木齐市,6501,C3DDEF08-8F01-49A0-ADE6-4E8B0CB890D5
52524EBD-BF64-4A4B-8562-21B47967CF47,西咸新区,6112,757E14F8-9148-4840-8AAE-39CB0B6F606E
74B1E1B8-7DE7-754E-8BD5-21B89B6C4F75,富县,610609,E9D359D9-C815-4AB9-A059-6603D52F0763
A6F6A363-D7AD-354F-A6BD-21C32EFDCB35,阿尔马维尔,42701,785336D1-1AF7-0340-8BE8-9F0F582E94BB
6BC5CC57-7D86-6943-AD3D-21CACC76CC24,平定县,140304,7A30327A-E94C-47F7-A8A3-3272172D1D9F
9929F34B-5E50-4405-907C-21CD9BB2B12C,依兰县,230110,F1896940-21E8-4CB4-B57D-36E3A6E4382F
933A216C-2F43-45F4-9783-21CE2B9C8B2F,渝北区,5007,56595510-3115-4C50-8D36-A6EE966495BF
75E00A2C-D154-4840-B5F8-21DB1ECE4875,占巴塞,33817,ADCCC03C-E9BC-2A44-9B0E-5541AF39FBC2
3CB6B6A2-4A25-6448-9D9E-21E063C40CA2,龙游县,330805,A33E4F68-547A-4447-BDDF-346C510F61B7
D0C976E6-220D-8F4D-AAD4-21F2AE4EEA6F,寿县,341503,A5DFD204-F1DD-48A6-8813-D4D742F14763
E4D3CE99-9882-5F4F-8D37-21F3628DFD9B,克拉伦登,42604,D15D6904-3D91-4B49-8157-65F7F6A79D18
D78B14FF-9185-1A4F-A3DE-22002FD02278,邻水县,511604,E48EDF01-DBA2-4222-AF7F-3C9BAB6E30B9
9BD7157B-0CB9-1A41-8144-220341F7D840,建始县,422803,C136CBEF-B316-4E62-A0EB-B212D3088436
9C6E98D0-073B-7F4F-A51A-221B4D77458B,桑德兰,2450436,71C73F19-D81B-614D-866D-6A312C2FD948
EA32F130-9BB7-4149-AFE8-2220011563C1,蒲江县,510114,DCCF8598-39D7-4302-9D65-D160E3CACB4D
8BC827D9-FE4D-7148-A30D-222DD91F131F,宾阳县,450111,C75BA97A-D430-42FC-81AA-2526518919E3
B8794DD5-1A92-4447-9EA6-2231B523D693,必达士,2271304,789423C7-4448-614B-B7F6-DD944A17DF91
BB8A9B07-FBCB-2847-8224-22362A98ABB2,伍尔弗汉普顿,2450445,71C73F19-D81B-614D-866D-6A312C2FD948
0328152C-EB98-624A-93B1-223711EFD63A,浑江区,220601,0164029A-A742-4022-A35F-4AC7E4DB5A75
8D75CC7E-7CB5-5F41-85DD-2240758F67BB,龙湖区,440501,EE70CC6F-05B3-47C4-B64C-F02FF08FCFAC
C3155CFE-E195-2D49-A42C-2257908CF032,叠彩区,450302,65B55B47-2463-4317-A7A2-97ED7069718D
7516D5FC-0693-5D41-B758-225816E81A82,索波特,23246,7C3FB74D-C3DD-4E0B-AE0B-5DCAA7AD43F6
7A40AA6A-A9FA-9747-AC32-225B7E5DB9F4,里伯,21107,8B18C260-C2F2-45DF-B564-2AB120A19290
DFAB8DB3-0951-934F-B9E4-225B9A878DA7,比斯特里察,34706,F8BB8FE4-7AC4-FC48-8AF0-95BEA66F33F9
20BEDB9D-140E-8F4C-AE9E-2266F4F35BFE,马特莱,39818,CA0731D9-80CA-1B4E-9765-65A1A57C4C70
FAF48AF6-4FCF-9A40-86FC-226FC38AA3D7,达利,42804,93108D68-0671-2041-9392-68D0184FCE96
6596381C-6E41-C048-829A-22730997CCD3,绿春县,532512,BED4857E-0FA1-423A-8647-95BDEBE17CBA
E710C096-AFDD-AE4E-9B71-22743212E141,库尔干-秋别,40606,342658A2-9086-6749-A110-3C3347B83D3A
33C9FE2C-B341-4EC2-A020-227964B710A6,甘井子区,210204,BC164E7D-934B-4ABB-8CE0-3C46129ABBAF
161804E8-B6CC-439C-B56F-229191AC9E5D,宜兴市,320201,66797192-0CF3-413E-A783-387FA296D8E0
C65C2A83-F892-F746-96D4-22A685F6AA59,芝罘区,370602,EC92E64D-AA79-4BAF-8D2E-DB3EECE64674
4D32CEF5-A9BC-4D49-A5F9-22CD8324CF96,建阳区,350710,602F0669-1EED-4ED1-A8C9-07CE8FB0E144
225943AC-C856-264E-9175-22D05CBC8469,焦夫,42808,93108D68-0671-2041-9392-68D0184FCE96
9AB0317A-F5FC-405B-8EE9-22D8D63512D7,印度尼西亚,220,72C657F1-397C-40C5-B552-273F35BAE63F
06F235CE-A228-4BB0-A326-23083A15B659,镇江市,3211,378081F3-A7F8-44BC-ABEC-9CBC67798F1D
4114CC20-8BE3-6243-89A4-230F36165FA1,巴拉那,20604,B07447E1-278A-4262-9BAC-8A5FDB6772E5
9D5BEE85-0DC9-4850-96A9-23109CD71871,安达市,2313,2630E40C-8E14-4DC0-B958-8BB8FDCC7BAC
421C2118-749D-B84B-A9E8-2310D2F7B40A,天长市,341107,D08944F9-0657-40C4-9068-3C299704F379
4015611C-52A5-C84A-8548-231779178AFD,代尔祖尔,42504,3A81C38B-9B3D-A54B-824F-DA9BD3B88724
70736029-7391-454C-89C5-232751D50114,卡塞塔,22324,69E31D09-A1C6-4949-9D4D-3CCC3F41CD2D
12F6321C-B558-E742-894C-233698475A5A,洋县,610704,CD1E5ECD-31E4-4BCB-AC20-587A25961E63
363738F9-01EE-8946-BE64-234A0AF1BA2B,诺特拉尼,40009,BF662F02-2FB7-9C4E-AA11-8FF5E9864B86
C1F280BE-193B-4E4F-990C-2352357D59DD,长岭县,220703,76936A62-6349-415E-86D4-5EBF7138A59C
709B7522-1046-9B4D-AF40-237BCADC0E60,淅川县,411308,6B623B70-70BC-4A43-8515-CA09AF6D1203
C193F24A-9510-F041-B6D3-238ECDC74F5C,营山县,511305,AD16517F-E584-4A96-9C07-C318F6EC3B1D
9F2B2ECA-3569-C048-BC28-2390B31D74C7,阿瓦查潘,38502,B158707A-26F4-4B4A-B97B-97D4B32B8D93
624CD2FC-AE9D-6342-A78C-2396A39D72D7,东帝汶,287,72C657F1-397C-40C5-B552-273F35BAE63F
0665D9DC-3E26-FF45-9232-239755158DB0,埃尔帕拉伊索,31802,EFA03679-BA9D-044E-9B50-E4D75A57BDEA
703C274B-C6D9-2B4A-9F14-239799F3ED59,顺平县,130619,5B5504FC-FF0C-43E6-B806-CA93AAB43EE1
16ECFD29-DADB-7149-885E-23A9DA2107A5,广陵区,321002,CC9A47AB-95DD-4D23-A714-98AD8C514E85
2AE40BD7-1F84-E247-8FA7-23B1C041B0EE,马德望,32519,AC0CDFF1-181D-8E47-A2B7-AE9574A93A19
76144AB9-20A5-8E42-B05E-23B2D1E21403,大安区,510303,60D32297-E3EE-4739-8A2C-3F9BF293E505
8A8D08AA-492B-8A40-A33C-23BA1B688A72,加里萨,33414,69523619-A6AE-FC49-A786-92967DEB2BD1
2F1F9B9A-905F-BC4E-8948-23C283DAA853,喀喇沁左翼蒙古族自治县,211305,8AB9ADE7-7AD7-4F26-8684-DA644C4C3B2B
5750E301-B227-4A44-96BD-23DB855F87B9,神奈川,22438,AC31F065-12F5-4CC1-804A-7F09E29E213C
4BF57A7A-829E-C349-93DB-23DFB53A94F5,丹阳郡,2251503,E0B7FDCA-B4D9-634C-A9B9-C957ADBB7B6D
D2B9B9B4-DC2F-7F4C-85CA-240CBD8C6590,滨海皮尼亚尔,23302,EFBB6B95-97E3-4FFE-B7EC-78078125C982
C6E24D25-176B-6345-B0F8-24175EA62BDF,维尔京群岛，英属,419,72C657F1-397C-40C5-B552-273F35BAE63F
E56B0C91-5B8B-414E-AD47-241BC5B06317,固始县,411507,84E4D01F-7719-4752-85D6-CFBDC31EBD6F
CA55E9F3-E342-2B4D-B6CE-241DC8CFBF15,沃勒-恩特姆,32408,D4DAFB15-3997-194C-B5EA-320298C3F5EB
36C293E4-1BD6-A642-8626-241E16CBE0CC,清溪镇,441925,06A73E27-9D1C-46E9-B8F0-AAD0035A6FB1
5FAABF8B-1345-4B90-B5CB-2424699A8C4A,澳大利亚,202,72C657F1-397C-40C5-B552-273F35BAE63F
8FC090AB-CCFE-1945-A5C6-242D4A3AEB63,台南县,7118,D979055F-E8DF-4AA6-B6D5-27BE9E7ECE72
C6219780-23CC-3844-BC0A-24460F21D529,乌鲁阿潘,37258,64541602-7D9C-CB4F-A606-AD3B1EEC15D6
4088B41B-8F44-D34B-AA5F-24495A0F322B,南伯灵顿,2461403,5C155BEA-AD15-9D43-860A-5252D6AB37CE
7A1F9EC3-495F-1F40-8B96-244A727D204B,怡保,2271008,999CAD8A-E78E-9549-9F23-B00C40A7E8EE
2726F5C1-C724-7F48-980A-245BB37674BC,北揽,24108,3D227EC7-EBBF-4589-808E-FA01C835680D
1365A7B4-DCB2-A74E-A668-2480F47E5D61,新义州,28611,7B90A8EE-0939-8B45-992B-627A32EC6161
6249C7F3-0C5D-7D44-9805-2484037EECF3,兰山区,371301,E8DE86E4-8971-439C-826B-AC476C948DC9
149F9D14-F4D3-6D4F-8485-248A38EC87B0,托克托县,150106,14E53CF8-17F6-430A-B79E-F7BE48455E73
6B7AC6ED-0F7F-4D5D-9F2C-249A6E7262B5,长寿区,5014,56595510-3115-4C50-8D36-A6EE966495BF
C68B9BB9-1236-934F-9FFF-249FD6F6ADAA,木垒哈萨克自治县,652307,E6A3999D-D694-45C9-8B79-94588F639183
6FD671B8-E0AE-9245-B980-24A1B725F91C,蒙塔纳,20705,47CA3BD9-5592-4A4C-9394-4FD2EAC143D9
0DBC01EB-E0C5-704C-A634-24B0EF70BB66,钟楼区,320409,E89B9224-9B20-4E40-8C21-16BA6440AF68
8E613D91-2E55-464F-BF6E-24D42E8F3ED7,乌兹别克斯坦,423,72C657F1-397C-40C5-B552-273F35BAE63F
980EC6E1-DCB0-5443-995E-24DEDB95FF0F,召陵区,411103,0E857113-4EE8-46B6-97A4-961CE3410C0E
DC8556DA-2C89-B34E-A64F-24E9B08BFD45,波坦察,22313,69E31D09-A1C6-4949-9D4D-3CCC3F41CD2D
520D32FE-2EB1-804D-93B0-24EEC5979FE2,新不列颠,2462009,B9001A27-CDF1-6A40-8D6C-78A817A6D272
43E4E804-82E8-4142-BA83-24F828FF8649,巴利亚多利德,23810,F8BB5B5D-8309-4957-BD3A-7ECD80F5E718
C3F18B98-177F-7F43-B16F-24FCB7AFC403,会泽县,530307,CABBCD59-A816-4890-91C3-BFA4E62CA00E
AE9745F2-9EAB-6C47-A26B-2502F3840494,巴西马,2270502,BC527A28-738B-8047-B8FB-D6A04E58CC7F
E46F1B61-A71E-8E47-A4A3-2516D09E9D57,南戈壁,36214,99994ADA-F8AF-8A48-AF8D-0910780231E2
C75BA97A-D430-42FC-81AA-2526518919E3,南宁市,4501,9DF09BD2-DB4B-4981-B003-DF957FEE17B7
CFA3AE67-3C60-44F7-AEFE-25366FE20AA4,洪山区,420107,8593824E-F775-4327-9079-C9CCE86AAE43
9E3931D1-C2C2-45DA-B69F-254582501E1A,通州区,1107,2FE26685-5F6C-42F2-96EF-360965C6FFA4
CD0A5D2A-12B1-574A-9EC4-254DD684CC95,玻利维亚,278,72C657F1-397C-40C5-B552-273F35BAE63F
73595116-255C-EB44-BE7F-25549494BF6C,卓资县,150902,AD25D462-2A32-461A-8BD0-0565418474CA
FAB1F77B-0811-1245-A00C-25561F722DA8,志丹县,610606,E9D359D9-C815-4AB9-A059-6603D52F0763
CE52AC77-9185-4B47-B86E-2557B088C602,图伊,28336,17E33819-35C4-D940-B1EC-2F4257449873
48D894FE-0721-5147-A26A-25636FE145D3,新建区,360107,ED3A4945-3783-4B6D-9E34-46E45C9BD3D7
5D691D03-5CA6-E242-BDF7-2563948CA4C6,甘托克,21909,A448B533-1791-479B-9194-F66B11173B99
27F99686-E4F4-FF4C-8C69-256747E01995,布尔吉·布阿雷里吉,25312,06274B17-894C-4EDB-BC9A-99EF0FB68EF3
A05C6A7B-AB70-7842-ABD6-25712E04DF25,圣菲,2464504,4920C152-8416-1A40-B3AB-A4B2A6DB0791
43842DDC-83CC-0E4E-AF2A-2577F034A7F3,海耶,23509,0E765F4F-185B-42F1-9827-7B22FCEC45D3
83551640-17F6-9F41-969F-257882E94BBF,钟祥市,420805,23790966-ED89-438B-A0D0-AECBFB5AC34E
38F44BD5-5535-0A45-930B-2581CCD7095F,尼加拉瓜,378,72C657F1-397C-40C5-B552-273F35BAE63F
0AB88F36-12A2-8D4B-A71E-258654239457,大邱,2250102,6B78A917-966B-9D44-9ED1-FEB2E2760A03
00757966-5A5A-0044-9B3C-259D67257EC1,塞古,35207,6C7F74E3-C4C7-8441-AF0E-4EBAAF1BCC6B
2B86C4BB-0828-6044-A7DF-25BA7F655079,北区,8112,6DF9747C-7DE0-4636-88C3-992267423D25
564EDEA1-C72A-DF48-8097-25BC3904ECE6,宁陵县,411405,450004FE-3FD2-4ECD-9624-E5EBE13165FD
62871A29-6E97-A048-88DF-25EFF7A6FD44,奥格斯堡,21504,3D7B29EF-5D3A-42D8-A9C2-AB5B9058DF7D
B3C656EA-C955-46C3-B402-25F7C5C14A7D,萧山市,3314,4629F73B-36E8-423E-AE12-5CD45AAB0866
AE68A30A-AD3A-994D-9758-25FE5BECAFC2,希米亚诺维采,23254,7C3FB74D-C3DD-4E0B-AE0B-5DCAA7AD43F6
A3F6FA0C-333F-4A93-9F3E-260103442ABC,裕华区,130105,F21A6780-4774-4E9E-8C26-7A81E30B1396
0DFE631B-54F9-F645-B317-2603B11A4FF8,镇远县,522605,A6B68FB2-1176-415C-982E-C4FF43245D85
4A9304FA-1848-8842-84D2-260AA71D7239,谷城郡,2251103,028AE13A-8339-CB4F-BCE2-DA178DC545FA
4DFA0574-1596-384B-B970-2612456D95FA,卢萨卡,43304,68FFB224-CDEC-9F43-ACF2-C3D264552213
D5BB6CE1-131F-4746-AE8F-2615FC397640,郧西县,420304,A00CC8CF-0CF6-4D87-9E5C-9AC2B61315A7
8C074C3A-381E-ED46-8F45-2636D710B18B,叙永县,510506,5FA4B3F9-E3CF-4C54-A12B-72279CDE32EB
A8406BE5-EDF4-5C42-9320-263CBF7EC43F,安丘市,370710,0C21033A-017A-4026-BA16-80CDCC3F4D26
A918A404-4F19-DA47-BF62-263EA4674FC2,且末县,652805,B09B87BA-2143-4460-BCED-2E2B4EC02032
F5B10D20-88D2-454F-A7CE-26402A661246,榆次区,140702,312B857C-9E69-4F29-A957-2EE573F4DFE6
AC8F8E18-1390-594F-8BB3-26409A616C11,云龙县,532909,54C9B3AD-06F6-49CE-8739-8EB73AAE4CA3
